"TELE;-332;-492;15800;-348;-96;-147;18;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.32;-2.81;2.85;-1.31;-2.80;2.85;0;0;0;0;0.00;0.00;0;0;"
"TELE;-260;-388;15916;-322;-183;-119;18;0;19;20;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.28;-2.82;2.82;-1.28;-2.81;2.82;0;0;0;0;0.00;0.00;0;0;"
"TELE;-176;-432;15956;-324;-71;-125;19;0;20;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.28;-2.82;2.82;-1.28;-2.81;2.82;0;0;0;0;0.00;0.00;0;0;"
"TELE;-556;-492;15928;-389;-58;-146;19;0;20;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.12;-2.83;2.80;-1.12;-2.83;2.80;0;0;0;0;0.00;0.00;0;0;"
"TELE;-808;-392;15864;-395;-94;-146;19;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.13;-2.76;2.78;-1.13;-2.76;2.78;0;0;0;0;0.00;0.00;0;0;"
"TELE;-716;-492;16200;-326;-106;-145;18;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.25;-2.75;2.78;-1.25;-2.75;2.78;0;0;0;0;0.00;0.00;0;0;"
"TELE;-1280;-552;15784;-377;-70;-189;19;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.34;-2.64;2.77;-1.34;-2.64;2.77;0;0;0;0;0.00;0.00;0;0;"
"TELE;-572;-248;15900;-351;-102;-132;18;0;20;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.34;-2.64;2.77;-1.34;-2.64;2.77;0;0;0;0;0.00;0.00;0;0;"
"TELE;-556;-372;16056;-373;-58;-148;18;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.36;-2.61;2.77;-1.36;-2.61;2.77;0;0;0;0;0.00;0.00;0;0;"
"TELE;-384;-416;15888;-344;-54;-156;18;0;20;20;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.27;-2.75;2.84;-1.27;-2.75;2.84;0;0;0;0;0.00;0.00;0;0;"
"TELE;-720;-460;15876;-381;-32;-169;18;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.22;-2.73;2.82;-1.22;-2.73;2.82;0;0;0;0;0.00;0.00;0;0;"
"TELE;-768;-424;15860;-370;-115;-131;18;0;19;20;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.31;-2.71;2.85;-1.31;-2.71;2.84;0;0;0;0;0.00;0.00;0;0;"
"TELE;-636;-436;15888;-340;-140;-146;19;0;20;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.31;-2.71;2.85;-1.31;-2.71;2.84;0;0;0;0;0.00;0.00;0;0;"
"TELE;-688;-500;15944;-338;-64;-143;18;0;19;19;18;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.33;-2.77;2.85;-1.33;-2.77;2.84;0;0;0;0;0.00;0.00;0;0;"
"TELE;-760;-276;16244;-406;-175;-101;18;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.38;-2.68;2.82;-1.38;-2.68;2.82;0;0;0;0;0.00;0.00;0;0;"
"TELE;-400;-528;16016;-365;-138;-134;19;0;19;20;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.48;-2.74;2.86;-1.48;-2.77;2.83;0;0;0;0;0.00;0.00;0;0;"
"TELE;-408;-444;15892;-365;-81;-152;19;0;20;20;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.40;-2.75;2.85;-1.39;-2.80;2.83;0;0;0;0;0.00;0.00;0;0;"
"TELE;-708;-468;15788;-322;-78;-148;18;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.40;-2.75;2.85;-1.39;-2.80;2.83;0;0;0;0;0.00;0.00;0;0;"
"TELE;-632;-504;16048;-345;-104;-159;19;0;20;20;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.41;-2.74;2.84;-1.39;-2.77;2.82;0;0;0;0;0.00;0.00;0;0;"
"TELE;-564;-352;15972;-351;-101;-143;19;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.44;-2.73;2.85;-1.43;-2.76;2.83;0;0;0;0;0.00;0.00;0;0;"
"TELE;-616;-528;15856;-377;-89;-115;19;0;20;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.39;-2.76;2.86;-1.39;-2.78;2.84;0;0;0;0;0.00;0.00;0;0;"
"TELE;-540;-432;15892;-358;-94;-129;19;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.37;-2.75;2.86;-1.37;-2.75;2.85;0;0;0;0;0.00;0.00;0;0;"
"TELE;-680;-304;15928;-339;-77;-147;19;0;19;20;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.37;-2.75;2.86;-1.37;-2.75;2.85;0;0;0;0;0.00;0.00;0;0;"
"TELE;-524;-380;15964;-371;-106;-117;19;0;19;20;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.42;-2.75;2.89;-1.42;-2.76;2.88;0;0;0;0;0.00;0.00;0;0;"
"TELE;-504;-480;16000;-348;-67;-142;19;0;20;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.36;-2.78;2.88;-1.35;-2.79;2.88;0;0;0;0;0.00;0.00;0;0;"
"TELE;-680;-412;15824;-364;-86;-137;18;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.36;-2.77;2.87;-1.36;-2.77;2.87;0;0;0;0;0.00;0.00;0;0;"
"TELE;-680;-328;16012;-338;-96;-122;18;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.37;-2.75;2.87;-1.40;-2.77;2.86;0;0;0;0;0.00;0.00;0;0;"
"TELE;-608;-504;15924;-365;-69;-156;18;0;19;20;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.37;-2.75;2.87;-1.40;-2.77;2.86;0;0;0;0;0.00;0.00;0;0;"
"TELE;-620;-492;15896;-357;-90;-141;18;0;19;20;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.38;-2.76;2.87;-1.40;-2.78;2.86;0;0;0;0;0.00;0.00;0;0;"
"TELE;-532;-368;15888;-385;-93;-136;19;0;20;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.36;-2.77;2.84;-1.38;-2.78;2.82;0;0;0;0;0.00;0.00;0;0;"
"TELE;-672;-396;16084;-350;-74;-140;19;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.34;-2.76;2.85;-1.36;-2.73;2.84;0;0;0;0;0.00;0.00;0;0;"
"TELE;-572;-324;15840;-341;-110;-123;19;0;19;19;18;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.36;-2.74;2.86;-1.38;-2.72;2.85;0;0;0;0;0.00;0.00;0;0;"
"TELE;-548;-404;15888;-381;-106;-160;19;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.36;-2.74;2.86;-1.38;-2.72;2.85;0;0;0;0;0.00;0.00;0;0;"
"TELE;-708;-360;16156;-317;-101;-155;18;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.36;-2.76;2.87;-1.37;-2.75;2.86;0;0;0;0;0.00;0.00;0;0;"
"TELE;-776;-420;15988;-361;-84;-166;19;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.36;-2.75;2.88;-1.37;-2.74;2.87;0;0;0;0;0.00;0.00;0;0;"
"TELE;-792;-336;15920;-384;-125;-139;19;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.35;-2.73;2.91;-1.36;-2.72;2.90;0;0;0;0;0.00;0.00;0;0;"
"TELE;-640;-420;15880;-380;-84;-164;19;0;20;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.37;-2.79;2.92;-1.38;-2.78;2.91;0;0;0;0;0.00;0.00;0;0;"
"TELE;-436;-464;15916;-323;-96;-139;19;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.37;-2.79;2.92;-1.38;-2.78;2.91;0;0;0;0;0.00;0.00;0;0;"
"TELE;-704;-200;15724;-316;-108;-131;19;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.35;-2.79;2.92;-1.36;-2.76;2.90;0;0;0;0;0.00;0.00;0;0;"
"TELE;-372;-460;15868;-288;-82;-111;18;0;20;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.36;-2.82;2.89;-1.38;-2.79;2.88;0;0;0;0;0.00;0.00;0;0;"
"TELE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0.00;0.00;0;0;"
"TELE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;0;0;0.00;0.00;0;0;"
"TELE;-696;-388;16028;-357;-91;-163;19;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-0.26;-0.51;0.57;-0.26;-0.51;0.57;0;0;0;0;0.00;0.00;0;0;"
"TELE;-596;-468;15832;-363;-111;-122;18;0;20;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-0.51;-0.93;1.03;-0.51;-0.93;1.03;0;0;0;0;0.00;0.00;0;0;"
"TELE;-480;-336;15908;-357;-128;-146;19;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-0.69;-1.33;1.44;-0.69;-1.33;1.43;0;0;0;0;0.00;0.00;0;0;"
"TELE;-484;-368;16040;-316;-107;-162;19;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-0.69;-1.33;1.44;-0.69;-1.33;1.43;0;0;0;0;0.00;0.00;0;0;"
"TELE;-564;-348;15956;-371;-108;-135;19;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-0.80;-1.61;1.73;-0.80;-1.61;1.72;0;0;0;0;0.00;0.00;0;0;"
"TELE;-568;-492;15944;-340;-112;-159;19;0;19;19;18;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-0.91;-1.84;1.96;-0.91;-1.84;1.95;0;0;0;0;0.00;0.00;0;0;"
"TELE;-388;-452;16148;-418;-84;-138;18;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.01;-2.09;2.20;-0.97;-2.08;2.20;0;0;0;0;0.00;0.00;0;0;"
"TELE;-572;-400;16064;-416;-58;-141;19;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.02;-2.25;2.36;-0.98;-2.25;2.35;0;0;0;0;0.00;0.00;0;0;"
"TELE;-720;-596;16000;-277;-70;-128;19;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.02;-2.25;2.36;-0.98;-2.25;2.35;0;0;0;0;0.00;0.00;0;0;"
"TELE;-512;-472;16008;-347;-98;-114;18;0;20;20;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.11;-2.36;2.49;-1.09;-2.35;2.49;0;0;0;0;0.00;0.00;0;0;"
"TELE;-672;-604;15772;-373;-83;-135;18;0;19;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.16;-2.41;2.61;-1.14;-2.41;2.60;0;0;0;0;0.00;0.00;0;0;"
"TELE;-592;-368;15832;-377;-97;-125;19;0;19;19;18;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.24;-2.50;2.67;-1.22;-2.48;2.67;0;0;0;0;0.00;0.00;0;0;"
"TELE;-428;-476;15916;-328;-95;-137;18;0;20;20;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.24;-2.59;2.68;-1.22;-2.58;2.68;0;0;0;0;0.00;0.00;0;0;"
"TELE;-480;-620;15992;-418;-56;-131;18;0;20;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.24;-2.59;2.68;-1.22;-2.58;2.68;0;0;0;0;0.00;0.00;0;0;"
"TELE;-852;-352;15808;-408;-87;-126;18;0;20;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.22;-2.55;2.67;-1.20;-2.55;2.63;0;0;0;0;0.00;0.00;0;0;"
"TELE;-852;-352;15808;-408;-87;-126;18;0;20;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.22;-2.55;2.67;-1.20;-2.55;2.63;0;0;0;0;0.00;0.00;0;0;"
"TELE;-456;-240;15964;-362;-99;-133;19;0;19;20;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.26;-2.65;2.74;-1.25;-2.64;2.73;0;0;0;0;0.00;0.00;0;0;"
"TELE;-476;-292;15840;-343;-70;-147;19;0;19;20;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.23;-2.65;2.76;-1.22;-2.66;2.77;0;0;0;0;0.00;0.00;0;0;"
"TELE;-624;-436;15864;-375;-76;-151;18;0;20;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.25;-2.65;2.80;-1.25;-2.66;2.80;0;0;0;0;0.00;0.00;0;0;"
"TELE;-528;-568;15736;-364;-95;-155;18;0;20;19;19;0;0;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;-1.26;-2.66;2.81;-1.26;-2.66;2.82;0;0;0;0;0.00;0.00;0;0;"
